# X 		Y
0.980000	0.130714
0.985050	0.096291
0.990100	0.045700
0.995150	0.031289
1.000200	-0.010441
1.005251	-0.009926
1.010301	-0.054959
1.015351	-0.085528
1.020401	-0.114140
1.025451	-0.139748
1.030501	-0.140240
1.035551	-0.152283
1.040601	-0.190305
1.045651	-0.196744
1.050701	-0.211733
1.055752	-0.165988
1.060802	-0.246828
1.065852	-0.198628
1.070902	-0.196777
1.075952	-0.202936
1.081002	-0.256029
1.086052	-0.253242
1.091102	-0.225822
1.096152	-0.214951
1.101202	-0.258236
1.106253	-0.261861
1.111303	-0.231685
1.116353	-0.234708
1.121403	-0.280937
1.126453	-0.253593
1.131503	-0.274545
1.136553	-0.259885
1.141603	-0.255479
1.146653	-0.226519
1.151703	-0.240905
1.156754	-0.234017
1.161804	-0.232252
1.166854	-0.277777
1.171904	-0.213653
1.176954	-0.253678
1.182004	-0.218463
1.187054	-0.260716
1.192104	-0.231648
1.197154	-0.251232
1.202204	-0.187743
1.207255	-0.216395
1.212305	-0.191593
1.217355	-0.246042
1.222405	-0.184862
1.227455	-0.207372
1.232505	-0.166096
1.237555	-0.201323
1.242605	-0.224455
1.247655	-0.203458
1.252705	-0.215942
1.257756	-0.226148
1.262806	-0.190596
1.267856	-0.208335
1.272906	-0.173260
1.277956	-0.191373
1.283006	-0.161412
1.288056	-0.153572
1.293106	-0.165280
1.298156	-0.170285
1.303206	-0.202123
1.308257	-0.156438
1.313307	-0.127378
1.318357	-0.159377
1.323407	-0.168432
1.328457	-0.173729
1.333507	-0.119815
1.338557	-0.180614
1.343607	-0.169494
1.348657	-0.124470
1.353707	-0.117875
1.358758	-0.105628
1.363808	-0.153737
1.368858	-0.113692
1.373908	-0.140923
1.378958	-0.161764
1.384008	-0.156168
1.389058	-0.136477
1.394108	-0.147785
1.399158	-0.099710
1.404208	-0.097901
1.409259	-0.078074
1.414309	-0.090346
1.419359	-0.094594
1.424409	-0.090759
1.429459	-0.101835
1.434509	-0.117052
1.439559	-0.087219
1.444609	-0.070967
1.449659	-0.088828
1.454709	-0.132736
1.459760	-0.073947
1.464810	-0.096469
1.469860	-0.092219
1.474910	-0.107878
1.479960	-0.050719
1.485010	-0.072932
1.490060	-0.114345
1.495110	-0.110085
1.500160	-0.111839
1.505210	-0.071590
1.510261	-0.114894
1.515311	-0.083687
1.520361	-0.057229
1.525411	-0.080718
1.530461	-0.066764
1.535511	-0.040670
1.540561	-0.089657
1.545611	-0.076467
1.550661	-0.031935
1.555711	-0.061984
1.560762	-0.077750
1.565812	-0.083928
1.570862	-0.059857
1.575912	-0.052449
1.580962	-0.021698
1.586012	-0.021300
1.591062	-0.089483
1.596112	-0.051848
1.601162	-0.089126
1.606212	-0.080055
1.611263	-0.038904
1.616313	-0.051386
1.621363	-0.016300
1.626413	-0.048198
1.631463	-0.073771
1.636513	-0.084199
1.641563	-0.074411
1.646613	-0.032293
1.651663	-0.060547
1.656713	-0.032128
1.661764	-0.062312
1.666814	-0.016313
1.671864	-0.020584
1.676914	-0.075629
1.681964	-0.012165
1.687014	-0.012320
1.692064	-0.041731
1.697114	-0.053307
1.702164	-0.010440
1.707214	-0.079711
1.712265	-0.076751
1.717315	-0.009285
1.722365	-0.073392
1.727415	-0.013526
1.732465	-0.059909
1.737515	-0.008545
1.742565	-0.010684
1.747615	-0.009802
1.752665	-0.049531
1.757715	-0.031554
1.762766	-0.009607
1.767816	-0.035155
1.772866	-0.001755
1.777916	-0.051021
1.782966	-0.013298
1.788016	-0.010205
1.793066	-0.010119
1.798116	-0.055954
1.803166	-0.070485
1.808216	-0.021024
1.813267	-0.066443
1.818317	-0.016044
1.823367	-0.073599
1.828417	-0.057234
1.833467	-0.057271
1.838517	-0.028021
1.843567	-0.061679
1.848617	-0.038708
1.853667	-0.010676
1.858717	-0.019260
1.863768	-0.008673
1.868818	-0.041489
1.873868	-0.010027
1.878918	-0.000803
1.883968	-0.010466
1.889018	-0.066337
1.894068	-0.050275
1.899118	-0.041801
1.904168	-0.005543
1.909218	-0.045464
1.914269	-0.039596
1.919319	-0.035416
1.924369	-0.009801
1.929419	-0.049900
1.934469	-0.080060
1.939519	-0.068038
1.944569	-0.073354
1.949619	-0.078372
1.954669	-0.082105
1.959719	-0.038964
1.964770	-0.023534
1.969820	-0.070986
1.974870	-0.063343
1.979920	-0.053819
1.984970	-0.091468
1.990020	-0.053936
1.995070	-0.016850
2.000120	-0.047725
2.005170	-0.088805
2.010220	-0.066337
2.015271	-0.052074
2.020321	-0.063704
2.025371	-0.035560
2.030421	-0.072753
2.035471	-0.027649
2.040521	-0.041650
2.045571	-0.089650
2.050621	-0.087964
2.055671	-0.070036
2.060721	-0.061688
2.065772	-0.035412
2.070822	-0.085058
2.075872	-0.051064
2.080922	-0.089959
2.085972	-0.089205
2.091022	-0.034310
2.096072	-0.091082
2.101122	-0.071378
2.106172	-0.114233
2.111222	-0.113928
2.116273	-0.096980
2.121323	-0.083163
2.126373	-0.046792
2.131423	-0.045749
2.136473	-0.067693
2.141523	-0.099615
2.146573	-0.110505
2.151623	-0.062802
2.156673	-0.095259
2.161723	-0.069748
2.166774	-0.073032
2.171824	-0.106839
2.176874	-0.052774
2.181924	-0.065072
2.186974	-0.070850
2.192024	-0.082405
2.197074	-0.069035
2.202124	-0.082498
2.207174	-0.118660
2.212224	-0.048247
2.217275	-0.069113
2.222325	-0.097453
2.227375	-0.093930
2.232425	-0.043235
2.237475	-0.104498
2.242525	-0.099799
2.247575	-0.069631
2.252625	-0.109868
2.257675	-0.050163
2.262725	-0.041559
2.267776	-0.080762
2.272826	-0.056237
2.277876	-0.090880
2.282926	-0.045829
2.287976	-0.097340
2.293026	-0.075453
2.298076	-0.088429
2.303126	-0.064602
2.308176	-0.090273
2.313226	-0.051466
2.318277	-0.051824
2.323327	-0.085282
2.328377	-0.055936
2.333427	-0.089922
2.338477	-0.098246
2.343527	-0.084927
2.348577	-0.082543
2.353627	-0.082557
2.358677	-0.034279
2.363727	-0.038565
2.368778	-0.040141
2.373828	-0.033304
2.378878	-0.025310
2.383928	-0.081883
2.388978	-0.025413
2.394028	-0.066289
2.399078	-0.054905
2.404128	-0.077452
2.409178	-0.059549
2.414228	-0.006640
2.419279	-0.057924
2.424329	-0.044239
2.429379	-0.063984
2.434429	-0.013211
2.439479	-0.014247
2.444529	-0.015950
2.449579	-0.037656
2.454629	-0.060293
2.459679	0.004830
2.464729	-0.070838
2.469780	-0.030570
2.474830	-0.051363
2.479880	-0.012076
2.484930	-0.052352
2.489980	-0.061480
2.495030	-0.007357
2.500080	0.010429
2.505130	-0.025340
2.510180	-0.030225
2.515230	-0.016789
2.520281	-0.042910
2.525331	0.005447
2.530381	0.017183
2.535431	-0.045696
2.540481	-0.050462
2.545531	-0.052838
2.550581	-0.038644
2.555631	0.006986
2.560681	-0.029145
2.565731	-0.026983
2.570782	-0.018382
2.575832	-0.006551
2.580882	-0.027761
2.585932	0.014425
2.590982	0.015402
2.596032	-0.045323
2.601082	0.004792
2.606132	0.002928
2.611182	0.013157
2.616232	0.020643
2.621283	0.006357
2.626333	0.009765
2.631383	-0.014215
2.636433	-0.004214
2.641483	0.003784
2.646533	0.010366
2.651583	0.012678
2.656633	-0.024793
2.661683	0.024315
2.666733	0.003683
2.671784	-0.030487
2.676834	0.003011
2.681884	0.005118
2.686934	0.029364
2.691984	0.007519
2.697034	-0.034999
2.702084	-0.009636
2.707134	-0.032824
2.712184	0.027117
2.717234	0.011424
2.722285	0.018393
2.727335	-0.016722
2.732385	-0.039274
2.737435	0.012089
2.742485	-0.015426
2.747535	0.006830
2.752585	0.034462
2.757635	-0.032991
2.762685	-0.041718
2.767735	0.033604
2.772786	-0.001684
2.777836	0.023177
2.782886	-0.018971
2.787936	-0.038006
2.792986	0.036790
2.798036	-0.022729
2.803086	0.012894
2.808136	-0.040951
2.813186	0.030976
2.818236	-0.019960
2.823287	-0.027854
2.828337	-0.014975
2.833387	-0.013552
2.838437	0.001551
2.843487	-0.005500
2.848537	-0.039416
2.853587	-0.028222
2.858637	-0.027612
2.863687	-0.008634
2.868737	0.008805
2.873788	0.025887
2.878838	-0.024080
2.883888	-0.014889
2.888938	0.031562
2.893988	-0.006133
2.899038	-0.025699
2.904088	0.010091
2.909138	-0.008580
2.914188	-0.020214
2.919238	-0.001056
2.924289	0.031256
2.929339	0.015879
2.934389	-0.011433
2.939439	-0.018804
2.944489	0.007183
2.949539	-0.016552
2.954589	-0.014363
2.959639	0.021351
2.964689	0.030198
2.969739	0.016065
2.974790	-0.003571
2.979840	0.003950
2.984890	0.031977
2.989940	0.017942
2.994990	-0.004108
3.000040	0.023407
3.005090	-0.008485
3.010140	0.014174
3.015190	-0.009681
3.020240	0.034750
3.025291	0.025748
3.030341	-0.009625
3.035391	0.009833
3.040441	-0.037726
3.045491	-0.011437
3.050541	-0.034683
3.055591	-0.039560
3.060641	0.033121
3.065691	0.030355
3.070741	0.015873
3.075792	-0.013865
3.080842	-0.015685
3.085892	0.002244
3.090942	0.026113
3.095992	0.005341
3.101042	0.007604
3.106092	0.013232
3.111142	-0.016811
3.116192	0.022672
3.121242	0.020920
3.126293	-0.012306
3.131343	-0.029005
3.136393	0.014269
3.141443	0.031658
3.146493	-0.022356
3.151543	0.032532
3.156593	-0.014939
3.161643	-0.008659
3.166693	0.035904
3.171743	-0.017075
3.176794	-0.007702
3.181844	0.034377
3.186894	-0.039896
3.191944	-0.004764
3.196994	0.017789
3.202044	-0.002811
3.207094	-0.018907
3.212144	-0.020500
3.217194	0.023268
3.222244	-0.025797
